jB1XVAOd7PM,"Праблема глабальная". Зламаўся трэці мост за месяц | В Беларуси массово ломаются мосты,БЕЛСАТ NEWS,2018-01-12T19:24:56,"http://belsat.eu/?p=697013
Чарговы мост у Беларусі прызналі аварыйным. У райцэнтры Чашнікі не вытрымала без рамонту канструкцыя, пабудаваная ў 50-я гады. Аварыя можа моцна ўскладніць жыццё жыхарам гораду і вёскі Браздзецкая Слабада якая месціцца непадалёк.

Фота: Viktor Drachev / TASS / Forum",9114,118,0,10,"[аварийные мосты, Андрей Дробыш, чрезвычайные ситуации, ремонты]",UCRokSp8CGOuQO4R0F1RxRGg,0,0,,false
0WEt4-XowoQ,Чыноўнікі ізалююць вясковых дзяцей | Как чиновники изолируют деревенских детей,БЕЛСАТ NEWS,2018-11-15T16:36:31,"У жыхаркі вёскі Сорагі – чацвёра дзяцей. Усе дзеці таленавітыя, але развіваць сваіх здольнасцяў паблізу дому не могуць. http://belsat.eu/?p=917426

Патрэбныя гурткі працуюць у Слуцку, да якога – 30 км, а квіток каштуе 3 руб. 28 кап. Вяскоўцы праз наш канал звярнуліся да Валянціны Ражанец, дэпутаткі Палаты прадстаўнікоў Нацыянальнага сходу па Слуцкай акрузе, з просьбаю забяспечыць іхных дзяцей бясплатным або ільготным праездам да Слуцку.

Нашая старонка – https://belsat.eu/
Расклад новых выданняў – https://belsat.eu/schedule
Па ўсіх пытаннях – belsat.eu@gmail.com

Падпішыся на нашыя каналы

BELSAT NEWS – https://goo.gl/fe2Lw9
ВОТ ТАК – http://goo.gl/Kra6Qf
БЕЛСАТ БЕЗ ПАЛІТЫКІ – https://goo.gl/qSjU7a
БЕЛСАТ ГІСТОРЫЯ – https://goo.gl/cfiYTj
БЕЛСАТ МУЗЫКА – https://goo.gl/NDB5oB
ЖЭСТАЧАЙШЫ МУЛЬТ – https://goo.gl/obVGMH
BIEŁSAT PO POLSKU – https://goo.gl/4LdFdG
BELSAT IN ENGLISH – https://goo.gl/mtBQvM

Далучыся да нас у сацыяльных сетках

Па-беларуску

FACEBOOK – https://goo.gl/nWYVXF
VKONTAKTE – https://goo.gl/vvwJyJ
TELEGRAM – https://goo.gl/jMMQAc
INSTAGRAM – https://goo.gl/Vsuix6
TWITTER – https://goo.gl/CbSrPA

По-русски

FACEBOOK – https://goo.gl/N4FKHF
TWITTER – https://goo.gl/J4wpAg
ODNOKLASSNIKIi – https://goo.gl/sXdZ4p

Po polsku

FACEBOOK – https://goo.gl/b7VuoV
TWITTER – https://goo.gl/rmvobb

In english

TWITTER – https://goo.gl/P3H5Qp",3492,155,2,28,"[белсат, belsat, образование, деревня, деньги, дети, депутаты, транспорт, чиновники, адукацыя, вёска, грошы, дзеці, дэпутаты, транспарт, чыноўнікі, маю права]",UCRokSp8CGOuQO4R0F1RxRGg,0,0,,false
zwBXH4oXfUc,Лукашэнка і расейскія замудонцы. NEXTA на Белсаце | Лукашенко и российские замудонцы,БЕЛСАТ NEWS,2018-11-09T20:32:48,"Сцяпан Святлоў aka NEXTA паліць напалмам Лукашэнку і БТ. Жэстачайшэ!  http://belsat.eu/?p=913370

Наведай нашую старонку: http://belsat.eu

Расклад новых выданняў: https://belsat.eu/schedule 

Па ўсіх пытаннях: belsat.eu@gmail.com

Падпішыся на нашыя каналы:

BELSAT NEWS – https://goo.gl/fe2Lw9
ВОТ ТАК – http://goo.gl/Kra6Qf
БЕЛСАТ БЕЗ ПАЛІТЫКІ – https://goo.gl/qSjU7a 
БЕЛСАТ ГІСТОРЫЯ – https://goo.gl/cfiYTj
БЕЛСАТ МУЗЫКА – https://goo.gl/NDB5oB
ЖЭСТАЧАЙШЫ МУЛЬТ – https://goo.gl/obVGMH
КОЖНЫ З НАС – https://goo.gl/1URoFk
BIEŁSAT PO POLSKU – https://goo.gl/4LdFdG 
BELSAT IN ENGLISH – https://goo.gl/mtBQvM 

Далучыся да нас у сацыяльных сетках!

Па-беларуску:

Facebook – https://goo.gl/nWYVXF
VKontakte – https://goo.gl/vvwJyJ
Telegram – https://goo.gl/jMMQAc
Instagram – https://goo.gl/Vsuix6
Twitter – https://goo.gl/CbSrPA

По-русски:

Facebook – https://goo.gl/N4FKHF
Twitter – https://goo.gl/J4wpAg
Odnoklassniki – https://goo.gl/sXdZ4p
VKontakte – https://goo.gl/ogvbWw
Rutube – https://goo.gl/xhX9K5

Po polsku:

Facebook – https://goo.gl/b7VuoV
Twitter – https://goo.gl/rmvobb

In english:

Facebook – https://goo.gl/q15Htp
Twitter – https://goo.gl/P3H5Qp",40619,2077,73,348,"[NEXTA, НУ И НОВОСТИ, Сергей Петрухин, Лукашенко, новости беларуси, Марат Минский, TUT.BY, onliner, ВОТ ТАК, Сцяпан Святлоў, Степан Светлов, ШОК, новости, Народный репортёр, Белсат, скандал]",UCRokSp8CGOuQO4R0F1RxRGg,0,0,,false
IOApoAwdS9I,Поўнае выданне навінаў за 22.10.2018,БЕЛСАТ NEWS,2018-10-22T19:28:27,"Галоўныя падзеі ў Беларусі і суседзяў паводле рэдакцыі ""Аб'ектыву"". http://belsat.eu/?p=899192

- Беларусы распавялі пра свае заробкі
- Расея нас абароніць у вайне. Ад каго?
- Казусы падрыхтоўкі да прыезду Лукашэнкі. На гэты раз у Гомлі
- Здаровы лад жыцця супраць дзвюх з паловай тысячаў новых цыгарэтных шапікаў

Расклад новых выданняў: belsat.eu/schedule

Па ўсіх пытаннях - belsat.eu@gmail.com

Падпішыся на нашыя каналы:

BELSAT NEWS – https://goo.gl/fe2Lw9
ВОТ ТАК – http://goo.gl/Kra6Qf
БЕЛСАТ БЕЗ ПАЛІТЫКІ – https://goo.gl/qSjU7a 
БЕЛСАТ ГІСТОРЫЯ – https://goo.gl/cfiYTj
БЕЛСАТ МУЗЫКА – https://goo.gl/NDB5oB
ЖЭСТАЧАЙШЫ МУЛЬТ – https://goo.gl/obVGMH
КОЖНЫ З НАС – https://goo.gl/1URoFk
BIEŁSAT PO POLSKU – https://goo.gl/4LdFdG 
BELSAT IN ENGLISH – https://goo.gl/mtBQvM 

Далучыся да нас у сацыяльных сетках!

Па-беларуску:

Facebook – https://goo.gl/nWYVXF
VKontakte – https://goo.gl/vvwJyJ
Telegram – https://goo.gl/jMMQAc
Instagram – https://goo.gl/Vsuix6
Twitter – https://goo.gl/CbSrPA

По-русски:

Facebook – https://goo.gl/N4FKHF
Twitter – https://goo.gl/J4wpAg
Odnoklassniki – https://goo.gl/sXdZ4p
VKontakte – https://goo.gl/ogvbWw
Rutube – https://goo.gl/xhX9K5

Po polsku:

Facebook – https://goo.gl/b7VuoV
Twitter – https://goo.gl/rmvobb

In english:

Facebook – https://goo.gl/q15Htp
Twitter – https://goo.gl/P3H5Qp",7547,160,4,29,"[зарплата, заработок, доход, Бабич, агрессия, война с Россией, военная база, Польша, Гомель, Лукашенко, табак, курение, зож, сигареты, Куропаты, поедем поедим, Северинец, заробкі, заробак, эканоміка, абяцанні, Лукашэнка, Міхаіл Бабіч, агрэсія, Расея, войска, абарона, РФ, Валер Карбалевіч, ракеты, вайсковая база, ЗША, Пуцін, прыезд Лукашэнкі, рамонт, парадкі, Парашэнка, Украіна, чапікі, Табакерка, цыгарэты]",UCRokSp8CGOuQO4R0F1RxRGg,0,0,,false
RY6aaFZuzrs,Антытэрарыст пра Керч: Сітуацыя для ўладаў РФ карысная | Антитеррорист про Керчь,БЕЛСАТ NEWS,2018-10-23T07:45:00,"""Споўнілася 18 – адразу купляе зброю. Цяжка ўявіць, каб на тэрыторыі Польшчы 18-гадовы хлопец мог атрымаць дазвол на зброю. Не важна, ці яна паляўнічая"", – заявіў Анджэй Мрочэк у інтэрв’ю Аліне Коўшык былы польскі паліцыянт і супрацоўнік аддзелу па барацьбе з крымінальным тэрорам у Варшаве, а цяпер працаўнік Цэнтру даследавання тэрарызму ""Collegium Civitas"". http://belsat.eu/ru/?p=899563

Наведай нашую старонку: http://belsat.eu

Расклад новых выданняў: https://belsat.eu/schedule 

Па ўсіх пытаннях: belsat.eu@gmail.com

Падпішыся на нашыя каналы:

BELSAT NEWS – https://goo.gl/fe2Lw9
ВОТ ТАК – http://goo.gl/Kra6Qf
БЕЛСАТ БЕЗ ПАЛІТЫКІ – https://goo.gl/qSjU7a 
БЕЛСАТ ГІСТОРЫЯ – https://goo.gl/cfiYTj
БЕЛСАТ МУЗЫКА – https://goo.gl/NDB5oB
ЖЭСТАЧАЙШЫ МУЛЬТ – https://goo.gl/obVGMH
КОЖНЫ З НАС – https://goo.gl/1URoFk
BIEŁSAT PO POLSKU – https://goo.gl/4LdFdG 
BELSAT IN ENGLISH – https://goo.gl/mtBQvM 

Далучыся да нас у сацыяльных сетках!

Па-беларуску:

Facebook – https://goo.gl/nWYVXF
VKontakte – https://goo.gl/vvwJyJ
Telegram – https://goo.gl/jMMQAc
Instagram – https://goo.gl/Vsuix6
Twitter – https://goo.gl/CbSrPA

По-русски:

Facebook – https://goo.gl/N4FKHF
Twitter – https://goo.gl/J4wpAg
Odnoklassniki – https://goo.gl/sXdZ4p
VKontakte – https://goo.gl/ogvbWw
Rutube – https://goo.gl/xhX9K5

Po polsku:

Facebook – https://goo.gl/b7VuoV
Twitter – https://goo.gl/rmvobb

In english:

Facebook – https://goo.gl/q15Htp
Twitter – https://goo.gl/P3H5Qp",3114,53,19,8,"[белсат, belsat, Анджей Мрочэк, безопасность, взрыв, убийство, оружие, Керчь, Крым, Россия, теракт, Анджэй Мрочэк, бяспека, выбух, забойства, зброя, Керч, Расея, тэракт]",UCRokSp8CGOuQO4R0F1RxRGg,0,0,,false
nDFGla7ytNQ,Забудоўшчыкі абкрадаюць дольнікаў. Дзяржава заплюшчвае вочы? | Кто поможет дольщикам?,БЕЛСАТ NEWS,2018-10-23T14:58:34,"Надзея, каб набыць кватэру ў жыллёвым комплексе «Аркадыя», прадала бацькоўскае жытло. Уладзімір – залез у даўгі. Дыяна таксама марыла аб уласных квадратных метрах. Але ў выніку жыве з няпоўнагадовымі дзецьмі на здымнай кватэры. Аб праблемах дольнікаў – даведаецеся з сюжэту. http://belsat.eu/?p=899173

Глядзіце праграму ""Асабісты капітал"" кожны панядзелак а 19:00 на тэлеканале ""Белсат"", а таксама онлайн на нашым сайце.

Наведай нашую старонку: http://belsat.eu

Расклад новых выданняў: https://belsat.eu/schedule 

Па ўсіх пытаннях: belsat.eu@gmail.com

Падпішыся на нашыя каналы:

BELSAT NEWS – https://goo.gl/fe2Lw9
ВОТ ТАК – http://goo.gl/Kra6Qf
БЕЛСАТ БЕЗ ПАЛІТЫКІ – https://goo.gl/qSjU7a 
БЕЛСАТ ГІСТОРЫЯ – https://goo.gl/cfiYTj
БЕЛСАТ МУЗЫКА – https://goo.gl/NDB5oB
ЖЭСТАЧАЙШЫ МУЛЬТ – https://goo.gl/obVGMH
КОЖНЫ З НАС – https://goo.gl/1URoFk
BIEŁSAT PO POLSKU – https://goo.gl/4LdFdG 
BELSAT IN ENGLISH – https://goo.gl/mtBQvM 

Далучыся да нас у сацыяльных сетках!

Па-беларуску:

Facebook – https://goo.gl/nWYVXF
VKontakte – https://goo.gl/vvwJyJ
Telegram – https://goo.gl/jMMQAc
Instagram – https://goo.gl/Vsuix6
Twitter – https://goo.gl/CbSrPA

По-русски:

Facebook – https://goo.gl/N4FKHF
Twitter – https://goo.gl/J4wpAg
Odnoklassniki – https://goo.gl/sXdZ4p
VKontakte – https://goo.gl/ogvbWw
Rutube – https://goo.gl/xhX9K5

Po polsku:

Facebook – https://goo.gl/b7VuoV
Twitter – https://goo.gl/rmvobb

In english:

Facebook – https://goo.gl/q15Htp
Twitter – https://goo.gl/P3H5Qp",2045,67,2,10,"[белсат, belsat, стройка, деньги, дольщики, жилье, застройка, застройщик, квартиры, риелторы, Следствие, чиновники, будоўля, грошы, дольнікі, жыллё, забудова, забудоўнік, кватэры, рыэлтары, Следства, чыноўнікі]",UCRokSp8CGOuQO4R0F1RxRGg,0,0,,false
Mo5rR_2i-v0,БелАЭС аказалася нікому не патрэбнай | БелАЭС оказалась никому не нужной,БЕЛСАТ NEWS,2018-10-23T18:42:32,"Кола патэнцыйных пакупнікоў электраэнергіі з Беларускай АЭС звужаецца да мінімуму. Пра адсутнасць цікавасці да электрычнасці з Беларусі заявіў прадстаўнік Міністэрства замежных справаў Фінляндыі. Што Менск намераны рабіць з лішкамі энергіі ды як будзе вяртаць 10-цімільярдны крэдыт? http://belsat.eu/?p=900200

Расклад новых выданняў: belsat.eu/schedule

Па ўсіх пытаннях - belsat.eu@gmail.com

Падпішыся на нашыя каналы:

BELSAT NEWS – https://goo.gl/fe2Lw9
ВОТ ТАК – http://goo.gl/Kra6Qf
БЕЛСАТ БЕЗ ПАЛІТЫКІ – https://goo.gl/qSjU7a 
БЕЛСАТ ГІСТОРЫЯ – https://goo.gl/cfiYTj
БЕЛСАТ МУЗЫКА – https://goo.gl/NDB5oB
ЖЭСТАЧАЙШЫ МУЛЬТ – https://goo.gl/obVGMH
КОЖНЫ З НАС – https://goo.gl/1URoFk
BIEŁSAT PO POLSKU – https://goo.gl/4LdFdG 
BELSAT IN ENGLISH – https://goo.gl/mtBQvM 

Далучыся да нас у сацыяльных сетках!

Па-беларуску:

Facebook – https://goo.gl/nWYVXF
VKontakte – https://goo.gl/vvwJyJ
Telegram – https://goo.gl/jMMQAc
Instagram – https://goo.gl/Vsuix6
Twitter – https://goo.gl/CbSrPA

По-русски:

Facebook – https://goo.gl/N4FKHF
Twitter – https://goo.gl/J4wpAg
Odnoklassniki – https://goo.gl/sXdZ4p
VKontakte – https://goo.gl/ogvbWw
Rutube – https://goo.gl/xhX9K5

Po polsku:

Facebook – https://goo.gl/b7VuoV
Twitter – https://goo.gl/rmvobb

In english:

Facebook – https://goo.gl/q15Htp
Twitter – https://goo.gl/P3H5Qp",13668,202,36,81,"[АЭС, Островец, БелАЭС, атомная станция, атомная энергетика, энергия, электричество, энергоблок, кредит, Россия, электростанция, Астравец, энергія, энергетыка, электрычнасць, энергаблок, крэдыт, Расея, атамная энергетыка, атамная электрастанцыя]",UCRokSp8CGOuQO4R0F1RxRGg,0,0,,false
XVpqPa-zJs4,"У СМІ заявілі, што Беларусь пачалася ад Лукашэнкі | СМИ заявили, что Беларусь началась от Лукашенко",БЕЛСАТ NEWS,2018-10-23T18:57:36,"Сацыяльныя сеткі сёння звяртаюцца да самае галоўнае тэмы, якую зрабіла артыкулам выданне «Беларусь сегодня»: беларуская незалежнасць нібыта пачалася з 1994 года. Нібыта, таму што менавіта тады прыйшоў да ўлады Аляксандр Лукашэнка. Прапагандысты сцвярджаюць, што ў гэтыя часы пачаўся найвялікшы росквіт Беларусі. Павал Усаў, доктар палітычных навук, распавядае пра абсурднасць гэтае заявы http://belsat.eu/?p=900421

Расклад новых выданняў: belsat.eu/schedule

Па ўсіх пытаннях - belsat.eu@gmail.com

Падпішыся на нашыя каналы:

BELSAT NEWS – https://goo.gl/fe2Lw9
ВОТ ТАК – http://goo.gl/Kra6Qf
БЕЛСАТ БЕЗ ПАЛІТЫКІ – https://goo.gl/qSjU7a 
БЕЛСАТ ГІСТОРЫЯ – https://goo.gl/cfiYTj
БЕЛСАТ МУЗЫКА – https://goo.gl/NDB5oB
ЖЭСТАЧАЙШЫ МУЛЬТ – https://goo.gl/obVGMH
КОЖНЫ З НАС – https://goo.gl/1URoFk
BIEŁSAT PO POLSKU – https://goo.gl/4LdFdG 
BELSAT IN ENGLISH – https://goo.gl/mtBQvM 

Далучыся да нас у сацыяльных сетках!

Па-беларуску:

Facebook – https://goo.gl/nWYVXF
VKontakte – https://goo.gl/vvwJyJ
Telegram – https://goo.gl/jMMQAc
Instagram – https://goo.gl/Vsuix6
Twitter – https://goo.gl/CbSrPA

По-русски:

Facebook – https://goo.gl/N4FKHF
Twitter – https://goo.gl/J4wpAg
Odnoklassniki – https://goo.gl/sXdZ4p
VKontakte – https://goo.gl/ogvbWw
Rutube – https://goo.gl/xhX9K5

Po polsku:

Facebook – https://goo.gl/b7VuoV
Twitter – https://goo.gl/rmvobb

In english:

Facebook – https://goo.gl/q15Htp
Twitter – https://goo.gl/P3H5Qp",17653,361,23,98,"[независимость, Лукашенко, пропаганда, идеология, БНР, выборы, президент, история, бчб, суверенитет, манипуляция, незалежнасць, Лукашэнка, прапаганда, выбары, прэзідэнт, гісторыя, бел-чырвона-белы сцяг, ідэалогія, суверэнітэт, маніпуляцыя]",UCRokSp8CGOuQO4R0F1RxRGg,0,0,,false
RRqksfONDrU,"Закрыць бабам раты" загадалі ў райкаме | "Закрыть бабам рты" приказали в райкоме,БЕЛСАТ NEWS,2018-11-15T19:15:17,"У аграгарадку Язна, што ў Мёрскім раёне Віцебскай вобласці, да канца года ліквідуюць аддзяленне Беларусбанку. Маўляў, немэтазгодна і нерэнтабельна. Як нерэнтабельна збудаваць у Язне і большую краму... нават аптэку мясцовым жыхарам давялося абараняць. http://belsat.eu/?p=917557

Наведай нашую старонку: http://belsat.eu

Расклад новых выданняў: https://belsat.eu/schedule 

Па ўсіх пытаннях: belsat.eu@gmail.com

Падпішыся на нашыя каналы:

BELSAT NEWS – https://goo.gl/fe2Lw9
ВОТ ТАК – http://goo.gl/Kra6Qf
БЕЛСАТ БЕЗ ПАЛІТЫКІ – https://goo.gl/qSjU7a 
БЕЛСАТ ГІСТОРЫЯ – https://goo.gl/cfiYTj
БЕЛСАТ МУЗЫКА – https://goo.gl/NDB5oB
ЖЭСТАЧАЙШЫ МУЛЬТ – https://goo.gl/obVGMH
КОЖНЫ З НАС – https://goo.gl/1URoFk
BIEŁSAT PO POLSKU – https://goo.gl/4LdFdG 
BELSAT IN ENGLISH – https://goo.gl/mtBQvM 

Далучыся да нас у сацыяльных сетках!

Па-беларуску:

Facebook – https://goo.gl/nWYVXF
VKontakte – https://goo.gl/vvwJyJ
Telegram – https://goo.gl/jMMQAc
Instagram – https://goo.gl/Vsuix6
Twitter – https://goo.gl/CbSrPA

По-русски:

Facebook – https://goo.gl/N4FKHF
Twitter – https://goo.gl/J4wpAg
Odnoklassniki – https://goo.gl/sXdZ4p
VKontakte – https://goo.gl/ogvbWw
Rutube – https://goo.gl/xhX9K5

Po polsku:

Facebook – https://goo.gl/b7VuoV
Twitter – https://goo.gl/rmvobb

In english:

Facebook – https://goo.gl/q15Htp
Twitter – https://goo.gl/P3H5Qp",8758,255,4,37,"[агрогородки, село, Миорский район, Витебская область, Всеволод Шлыков, Язно, Усевалад Шлыкаў, аграгарадкі, адраджэнне сяла, Язна, Віцебская вобласць, Мёрскі раён, Беларусбанк, Іна Гармель, Год малой радзімы]",UCRokSp8CGOuQO4R0F1RxRGg,0,0,,false
HCTar1fPxk4,Аліеў у Менску. Лукашэнка злуе армянаў | Алиев в Минске. Лукашенко злит армян,БЕЛСАТ NEWS,2018-11-19T19:05:02,"На вуліцах Менску – азербайджанскія сцягі і больш, чым звычайна, міліцыі ў форме і ў цывільным. У Беларусь прыляцеў Ільхам Аліеў, чарговы сябар Аляксандра Лукашэнкі, з чарговымі абяцаннямі шчыльнейшай супрацы і вышэйшага тавараабарачэння. А што ведаюць беларусы пра гандаль з Азербайджанам? 

Фота: Vasily Fedosenko / Reuters / Forum

Расклад новых выданняў: belsat.eu/schedule

Па ўсіх пытаннях - belsat.eu@gmail.com

Падпішыся на нашыя каналы:

BELSAT NEWS – https://goo.gl/fe2Lw9
ВОТ ТАК – http://goo.gl/Kra6Qf
БЕЛСАТ БЕЗ ПАЛІТЫКІ – https://goo.gl/qSjU7a 
БЕЛСАТ ГІСТОРЫЯ – https://goo.gl/cfiYTj
БЕЛСАТ МУЗЫКА – https://goo.gl/NDB5oB
ЖЭСТАЧАЙШЫ МУЛЬТ – https://goo.gl/obVGMH
КОЖНЫ З НАС – https://goo.gl/1URoFk
BIEŁSAT PO POLSKU – https://goo.gl/4LdFdG 
BELSAT IN ENGLISH – https://goo.gl/mtBQvM 

Далучыся да нас у сацыяльных сетках!

Па-беларуску:

Facebook – https://goo.gl/nWYVXF
VKontakte – https://goo.gl/vvwJyJ
Telegram – https://goo.gl/jMMQAc
Instagram – https://goo.gl/Vsuix6
Twitter – https://goo.gl/CbSrPA

По-русски:

Facebook – https://goo.gl/N4FKHF
Twitter – https://goo.gl/J4wpAg
Odnoklassniki – https://goo.gl/sXdZ4p
VKontakte – https://goo.gl/ogvbWw
Rutube – https://goo.gl/xhX9K5

Po polsku:

Facebook – https://goo.gl/b7VuoV
Twitter – https://goo.gl/rmvobb

In english:

Facebook – https://goo.gl/q15Htp
Twitter – https://goo.gl/P3H5Qp",2062,72,7,15,"[Лукашенко, Ильхам Алиев, Азербайджан, Беларусь, Армения, Никол Пашинян, оружие, импорт, торговля, АДКБ, агрессия, Карабах, междунарожные отношения, диктаторы, авторитарные правители, Аляксандр Лукашэнка, Ільхам Аліеў, Менск, Яраслаў Сцешык, Арменія, міжнародныя стасункі]",UCRokSp8CGOuQO4R0F1RxRGg,0,0,,false
8ZV2Z4jJDHM,Беларусь незалежная дзякуючы Лукашэнку? | Беларусь независимая благодаря Лукашенко?,БЕЛСАТ NEWS,2018-10-23T19:48:39,"1994-ты год – утварэнне беларускай дзяржаўнасці. Уласную сістэму адліку незалежнасці Рэспублікі Беларусь запрапанавала выдавецтва «Беларусь сегодня», якое належыць Адміністрацыі прэзідэнта. Якую дату трэба лічыць пачаткам суверэнітэту Беларусі, ды чаму ідэолагі спрабуюць перапісаць гісторыю? http://belsat.eu/?p=900201

Расклад новых выданняў: belsat.eu/schedule

Па ўсіх пытаннях - belsat.eu@gmail.com

Падпішыся на нашыя каналы:

BELSAT NEWS – https://goo.gl/fe2Lw9
ВОТ ТАК – http://goo.gl/Kra6Qf
БЕЛСАТ БЕЗ ПАЛІТЫКІ – https://goo.gl/qSjU7a 
БЕЛСАТ ГІСТОРЫЯ – https://goo.gl/cfiYTj
БЕЛСАТ МУЗЫКА – https://goo.gl/NDB5oB
ЖЭСТАЧАЙШЫ МУЛЬТ – https://goo.gl/obVGMH
КОЖНЫ З НАС – https://goo.gl/1URoFk
BIEŁSAT PO POLSKU – https://goo.gl/4LdFdG 
BELSAT IN ENGLISH – https://goo.gl/mtBQvM 

Далучыся да нас у сацыяльных сетках!

Па-беларуску:

Facebook – https://goo.gl/nWYVXF
VKontakte – https://goo.gl/vvwJyJ
Telegram – https://goo.gl/jMMQAc
Instagram – https://goo.gl/Vsuix6
Twitter – https://goo.gl/CbSrPA

По-русски:

Facebook – https://goo.gl/N4FKHF
Twitter – https://goo.gl/J4wpAg
Odnoklassniki – https://goo.gl/sXdZ4p
VKontakte – https://goo.gl/ogvbWw
Rutube – https://goo.gl/xhX9K5

Po polsku:

Facebook – https://goo.gl/b7VuoV
Twitter – https://goo.gl/rmvobb

In english:

Facebook – https://goo.gl/q15Htp
Twitter – https://goo.gl/P3H5Qp",2257,70,4,25,"[независимость, Лукашенко, пропаганда, БНР, выборы, история, БНФ, идеология, суверенитет, манипуляция, незалежнасць, Лукашэнка, прапаганда, выбары, прэзідэнт, гісторыя, бчб, бел-чырвона-белы сцяг, ідэалогія, суверэнітэт, маніпуляцыя]",UCRokSp8CGOuQO4R0F1RxRGg,0,0,,false
wSr5wwcQdfQ,Поўнае выданне навінаў за 23.10.2018,БЕЛСАТ NEWS,2018-10-23T19:57:48,"Галоўныя падзеі ў Беларусі і суседзяў паводле рэдакцыі ""Аб'ектыву"". http://belsat.eu/?p=900199

Расклад новых выданняў: belsat.eu/schedule

Па ўсіх пытаннях - belsat.eu@gmail.com

Падпішыся на нашыя каналы:

BELSAT NEWS – https://goo.gl/fe2Lw9
ВОТ ТАК – http://goo.gl/Kra6Qf
БЕЛСАТ БЕЗ ПАЛІТЫКІ – https://goo.gl/qSjU7a 
БЕЛСАТ ГІСТОРЫЯ – https://goo.gl/cfiYTj
БЕЛСАТ МУЗЫКА – https://goo.gl/NDB5oB
ЖЭСТАЧАЙШЫ МУЛЬТ – https://goo.gl/obVGMH
КОЖНЫ З НАС – https://goo.gl/1URoFk
BIEŁSAT PO POLSKU – https://goo.gl/4LdFdG 
BELSAT IN ENGLISH – https://goo.gl/mtBQvM 

Далучыся да нас у сацыяльных сетках!

Па-беларуску:

Facebook – https://goo.gl/nWYVXF
VKontakte – https://goo.gl/vvwJyJ
Telegram – https://goo.gl/jMMQAc
Instagram – https://goo.gl/Vsuix6
Twitter – https://goo.gl/CbSrPA

По-русски:

Facebook – https://goo.gl/N4FKHF
Twitter – https://goo.gl/J4wpAg
Odnoklassniki – https://goo.gl/sXdZ4p
VKontakte – https://goo.gl/ogvbWw
Rutube – https://goo.gl/xhX9K5

Po polsku:

Facebook – https://goo.gl/b7VuoV
Twitter – https://goo.gl/rmvobb

In english:

Facebook – https://goo.gl/q15Htp
Twitter – https://goo.gl/P3H5Qp",5651,134,4,20,"[АЭС, БелАЭС, атомная электростанция, Островец, независимость, Лукашенко, БНФ, развал СССР, выборы, идеология, цены на продукты, алкоголь, промышленность, зарплаты, экономика, Шуневич, геноцид, репрессии, Лепель, Астравец, энергія, энергетыка, электрычнасць, крэдыт, Расея, незалежнасць, Лукашэнка, прапаганда, БНР, выбары, прэзідэнт, ідэалогія, суверэнітэт, маніпуляцыя 3, Зміцер Міцкевіч, алкаголь, прамысловасць, цэны, якасць, манаполія, рынак, рэпрэсіі, Анатоль Шуневіч, сталінскія рэпрэсіі, генацыд, вайна]",UCRokSp8CGOuQO4R0F1RxRGg,0,0,,false
